z,xv,yv,zv,label
-0.0046917,-0.00069747,-0.00218,5.3124e-05,1
-0.0047193,0.0018288,0.0020084,-0.00032993,1
-0.0047328,-0.00042365,0.00027745,-0.00016248,1
-0.0047012,0.0010094,-0.00087782,0.00037788,1
-0.0046864,-0.00045714,0.00044104,0.00017891,1
-0.0046938,-0.000746,-0.0006595,-8.9458e-05,1
-0.0046817,0.00089396,-0.00040079,0.00014612,1
-0.0046712,-0.002425,-0.00073236,0.00012582,1
-0.0046973,0.00028524,0.0018236,-0.00031409,1
-0.0046692,-7.2478e-05,-0.0024594,0.00033661,1
-0.0046843,0.00088906,0.0017792,-0.00018195,1
-0.0047116,0.00086045,0.00094806,-0.00032685,1
-0.0046684,-0.00080604,-0.0015342,0.0005202,1
-0.0046999,0.00052259,0.00041745,-0.00037668,1
-0.004673,-0.00067702,-0.00054192,0.00032687,1
-0.0046731,-0.00026729,0.0008014,-8.599e-07,1
-0.0046965,0.00017947,0.00084884,-0.00028112,1
-0.0047145,0.00062649,0.00053692,-0.00021573,1
-0.0047084,2.2968e-05,-0.00087784,7.4328e-05,1
-0.0046792,-0.0011258,-0.00037959,0.00035029,1
-0.0046725,0.00057563,-0.00026876,8.0296e-05,1
-0.0046951,-0.00063477,-0.001116,-0.00027162,1
-0.0046821,0.002078,0.0019934,0.00015522,1
-0.0046915,-0.0010491,-0.00053509,-0.0001123,1
-0.0047099,0.00037766,0.00083853,-0.00022235,1
-0.0046805,-0.0014746,-0.00073054,0.00035149,1
-0.0046713,0.0015592,0.0010709,0.00011081,1
-0.004613,-0.0017763,-0.0015007,0.00070078,1
-0.0046161,-5.0544e-05,-0.00040129,-3.6254e-05,1
-0.0046169,0.0018478,0.0004251,-9.9585e-06,1
-0.0046553,-0.0011927,-0.00021591,-0.0004627,1
-0.0046782,0.00046731,0.0004985,-0.00027432,1
-0.0047215,-1.302e-05,0.00011223,-0.00052001,1
-0.0047071,-4.3851e-05,0.00041886,0.00017447,1
-0.004714,0.00056717,-0.00018848,-8.2288e-05,1
-0.0046805,-0.00077602,-0.00049352,0.00040063,1
-0.0046268,-0.0011011,-0.0010829,0.0006462,1
-0.0046654,0.00040521,-0.00028432,-0.00046208,1
-0.0047313,0.0017492,0.0014451,-0.00079089,1
-0.0047511,-0.00016552,0.00021812,-0.00023985,1
-0.0047666,0.00031447,-0.00024006,-0.00018524,1
-0.0047678,-0.00076005,-4.6515e-05,-1.4615e-05,1
-0.0047579,-0.00073806,0.0010138,0.00011872,1
-0.0047479,0.00080405,-0.00091338,0.00012014,1
-0.0047548,-0.00022054,-3.567e-05,-8.4183e-05,1
-0.0047394,0.00033657,-0.00080567,0.00018409,1
-0.0047858,0.00059696,-0.00049431,-0.00055241,1
-0.0047811,-0.00071645,0.00073382,5.7223e-05,1
-0.0047561,-0.0011573,-0.00059142,0.00030055,1
-0.0047325,0.00070066,-0.00042105,0.00028326,1
-0.0047488,0.00019881,0.0016121,-0.00019539,1
-0.0047389,-0.0005283,-0.0014577,0.00012056,1
-0.0047219,1.6614e-05,0.00044015,0.00020332,1
-0.0047365,0.00072222,5.0874e-05,-0.00017262,1
-0.0047182,-0.0012095,-0.00033885,0.00022076,1
-0.0047024,0.00048093,0.00059608,0.00018903,1
-0.0047006,-0.00043136,-0.0011493,2.1682e-05,1
-0.0047336,0.0010411,0.0008151,-0.00040054,1
-0.0047332,-8.0693e-05,0.00032753,4.4881e-06,1
-0.0047421,-0.00082779,-0.00072659,-0.00010585,1
-0.0047446,0.0011306,0.0011724,-3.0754e-05,1
-0.0047222,-0.0021385,-0.0004686,0.00027091,1
-0.0047266,0.0013054,0.00064241,-5.1979e-05,1
-0.0047022,3.1578e-05,-0.00016765,0.00029222,1
-0.0047436,0.00098022,0.00088521,-0.0004988,1
-0.0047435,-0.0011883,-0.0016622,9.2757e-07,1
-0.0047662,0.0011068,0.00061552,-0.00027313,1
-0.0047026,-0.00054662,1.7237e-05,0.00078511,1
-0.0046917,-1.5378e-06,-5.8361e-06,-1.2205e-06,1
-0.004702,-0.00037176,0.00034075,-0.00012564,1
-0.0046684,0.0010371,0.00016792,0.00039848,1
-0.004663,-0.0017059,-0.001243,6.53e-05,1
-0.004667,0.00025665,0.00016687,-4.8232e-05,1
-0.004681,0.00010922,-0.00061433,-0.00016559,1
-0.0046652,-0.00025793,0.00052762,0.00019054,1
-0.0046698,-0.00011749,0.00046652,-5.556e-05,1
-0.004701,0.00049343,0.00069262,-0.0003754,1
-0.004698,-0.00016317,-0.0017575,3.5179e-05,1
-0.0047012,-0.00076567,0.0008302,-3.7633e-05,1
-0.0046865,0.0015762,-0.00030503,0.0001757,1
-0.0046561,-0.0014864,-0.00041721,0.00036576,1
-0.0046967,0.0014983,0.00019372,-0.00049328,1
-0.0047021,0.00032836,-2.1438e-06,-6.3941e-05,1
-0.0047483,-0.0011082,-0.00030827,-0.00055738,1
-0.0047735,-0.00062282,-3.0502e-05,-0.00030314,1
-0.0047968,0.00051388,0.00093408,-0.00027861,1
-0.0047612,-0.00053343,-0.00070748,0.00042546,1
-0.0047391,0.00036359,-0.00033105,0.00026863,1
-0.0047267,0.0014499,0.00071275,0.00015093,1
-0.0047572,-0.0010188,-0.0011604,-0.00035759,1
-0.0047174,-0.0013841,-0.00080984,0.00047861,1
-0.0047623,0.0018129,0.0011922,-0.00053814,1
-0.0047853,-9.2575e-05,-0.00058759,-0.00027626,1
-0.004803,-0.0014237,0.00026325,-0.00021786,1
-0.0048159,0.001197,0.00060698,-0.00015097,1
-0.0047724,0.00056476,9.2577e-05,0.00052168,1
-0.0047518,-0.00029424,0.0005712,0.00024878,1
-0.0047186,-0.00058576,-0.0010163,0.00039409,1
-0.0047,0.00038507,-0.00074387,0.00022369,1
-0.0046967,0.00055785,0.0011647,4.037e-05,1
-0.0047105,-0.00090656,-0.00031088,-0.00016512,1
-0.0047577,-0.00034488,-0.00035435,-0.00056285,1
-0.0048112,0.0014712,0.00069723,-0.00064365,1
-0.0048408,-0.0012441,1.6002e-05,-0.00035435,1
-0.0048052,-0.0007141,-0.00031135,0.00043212,1
-0.0047356,0.0028268,-0.00035476,0.00084775,1
-0.0047387,-0.0018899,-0.00032163,-3.6242e-05,1
-0.004701,-0.00098517,0.00017581,0.00045092,1
-0.0047292,0.0012136,0.0016263,-0.00034408,1
-0.0047869,0.0011285,0.00017658,-0.00068023,1
-0.0047879,-0.00088762,-0.0013699,-1.1789e-05,1
-0.0048081,0.00079489,0.0017663,-0.00024496,1
-0.0047585,-0.00031625,-0.0015631,0.00058464,1
-0.0047246,-0.0020482,-0.00012781,0.00040632,1
-0.0047169,-0.00027647,-0.0010395,9.2206e-05,1
-0.0047137,0.0019837,0.0013892,3.8807e-05,1
-0.0047138,-0.00053647,1.7879e-05,-1.5571e-06,1
-0.0047099,0.00059195,6.9983e-05,4.7009e-05,1
-0.0046953,0.0015556,0.0015397,0.00017526,1
-0.0046853,-0.001731,0.00014978,0.00012035,1
-0.0046539,-0.00022381,-0.00082418,0.00038381,1
-0.0046647,-0.00071478,-0.00092184,-0.00012948,1
-0.0046833,0.00075459,0.00052773,-0.00022055,1
-0.0047018,-0.00092332,-0.00093022,-0.000222,1
-0.0047341,0.001457,0.00045521,-0.00038653,1
-0.0047638,-0.00062303,0.00056825,-0.00035497,1
-0.0047241,-0.00068384,-0.0013141,0.00047725,1
-0.0047352,0.001966,0.0010972,-0.00013308,1
-0.0047622,-0.00039883,0.0001079,-0.00032449,1
-0.0047731,-0.00068844,-0.00013818,-0.00013214,1
-0.0047367,0.00032496,-0.00047235,0.00043516,1
-0.0047663,-0.00077778,0.00021969,-0.00036317,1
-0.0047775,0.00045718,0.00035163,-0.00013034,1
-0.0047645,9.8665e-05,-0.00059356,0.00015645,1
-0.0048095,-0.00030478,0.0003406,-0.00053783,1
-0.0047952,9.3885e-05,-0.0011039,0.000173,1
-0.0047896,-0.00046194,0.0002644,6.6662e-05,1
-0.0047903,0.001675,0.00022543,-9.0328e-06,1
-0.0047626,-0.0015312,-0.00035117,0.00033395,1
-0.0047554,-0.00066713,0.00016616,8.96e-05,1
-0.0047369,0.00086239,0.00059689,0.00021844,1
-0.0047367,0.00035088,-0.0017234,2.6308e-06,1
-0.0047434,0.00018272,0.001229,-8.0553e-05,1
-0.0047244,-0.0018247,-0.00083395,0.00022876,1
-0.0047255,0.00031305,0.00017346,-1.3985e-05,1
-0.0047372,0.001223,0.00063943,-0.00013976,1
-0.0047517,-0.0013983,-0.00022424,-0.00017442,1
-0.004775,0.0012604,-0.00033723,-0.00028138,1
-0.0047738,-0.00071344,-0.00036456,1.4165e-05,1
-0.0048004,0.00094622,0.0010683,-0.00031725,1
-0.0047547,-0.00064688,-0.00091683,0.00055187,1
-0.0047821,0.0015932,0.0027436,-0.00032769,1
-0.0047508,-0.00045466,-0.00020908,0.00037608,1
-0.0047372,-0.00066532,-0.00039571,0.00016383,1
-0.0047486,-0.00015968,-0.001136,-0.00013715,1
-0.0047378,-0.00035894,5.1024e-05,0.00012991,1
-0.0047408,0.0006826,-0.0006248,-3.6616e-05,1
-0.004758,0.00046146,0.0014919,-0.00020609,1
-0.0047348,-0.00071731,-0.0013011,0.00028397,1
-0.0047511,0.0015561,0.0019494,-0.00019323,1
-0.0047319,-0.001116,-0.00044396,0.00022795,1
-0.0047173,0.00026114,0.00056946,0.00017435,1
-0.0046808,-0.00081027,-0.001483,0.00043925,1
-0.0046162,0.00026162,0.00057469,0.0007729,1
-0.004642,-0.00039602,-0.00049486,-0.00031377,1
-0.0046318,-0.0011584,-0.0008701,0.0001215,1
-0.0046983,0.00080224,0.0021478,-0.00079292,1
-0.0047145,0.0010463,-0.00050615,-0.00019376,1
-0.0047429,-0.00057912,0.00027398,-0.00034567,1
-0.0047089,0.0014464,-0.00049938,0.00040361,1
-0.0046666,-0.0025471,-0.00093185,0.00050835,1
-0.0046617,0.00092016,0.0005592,5.9609e-05,1
-0.0046686,0.0020045,0.00092563,-8.0338e-05,1
-0.0047053,-0.0030012,-0.00042677,-0.0004383,1
-0.0047247,0.00086749,-0.00043206,-0.00023389,1
-0.0047374,0.00014705,0.00065617,-0.00015218,1
-0.0047287,0.00020355,-0.00074655,0.00010466,1
-0.0047387,-0.00044682,0.00056021,-0.00012098,1
-0.0047266,0.00066035,0.00020511,0.00014543,1
-0.0047109,-0.0011344,-0.00061972,0.00018755,1
-0.0047407,0.001275,-0.00064756,-0.00035832,1
-0.0047681,-0.0011066,-2.1205e-05,-0.0003347,1
-0.0047258,0.00032778,0.00089491,0.00049562,1
-0.004712,-0.00057111,-0.00023066,0.00016612,1
-0.0046821,0.0032004,0.0010402,0.00035923,1
-0.0047079,-0.0028685,-0.00076469,-0.00030815,1
-0.0047179,-0.0011306,-9.7564e-05,-0.00012121,1
-0.0046935,0.00095416,-0.00077991,0.000293,1
-0.0047067,-4.3803e-06,-2.9615e-06,1.4753e-06,1
-0.0046985,0.00053841,-0.00050394,9.8435e-05,1
-0.0046901,-0.0011005,-0.001184,0.00010015,1
-0.0047139,0.0019375,0.0014387,-0.00028457,1
-0.0046952,-0.0013367,0.00035104,0.00022488,1
-0.004745,0.00021456,0.00041697,-0.00059592,1
-0.0047579,-0.00040933,0.00012424,-0.00015623,1
-0.0047421,-0.00025254,-0.00034818,0.0001897,1
-0.0047176,0.0011821,0.00048884,0.00029453,1
-0.0046975,-1.9457e-05,-0.00096415,0.0002401,1
-0.0047251,-0.00032692,-5.6999e-06,-0.00033101,1
-0.0047443,0.0014873,0.00040441,-0.00022997,1
-0.0047408,-0.0019753,-0.00012803,4.2197e-05,1
-0.0047623,-0.00026036,-0.00026633,-0.00025675,1
-0.0047847,0.0020054,0.0015054,-0.00026987,1
-0.0047329,-0.0011634,-0.00071755,0.00061788,1
-0.0046825,-3.7234e-05,8.3986e-05,0.00060788,1
-0.0046478,0.00054033,0.00015137,0.00041583,1
-0.0046313,-0.0013441,-0.00089033,0.00019866,1
-0.0046548,0.00042119,-1.4472e-05,-0.00028243,1
-0.004659,-0.00075285,0.00014659,-5.0328e-05,1
-0.0046839,0.00030158,0.00053666,-0.00029752,1
-0.0047057,0.0017078,0.00059237,-0.00026232,1
-0.004683,-0.0015713,-0.00016826,0.00027653,1
-0.0046757,0.0018862,0.00084159,8.8176e-05,1
-0.0046855,-0.00011186,0.00016774,-0.00011675,1
-0.0046133,-0.0010426,-0.0017296,0.00086012,1
-0.0046254,-0.0010448,0.0003491,-0.00014518,1
-0.0046437,-1.3989e-05,2.9298e-05,-0.00021917,1
-0.0047056,0.00097799,0.00036059,-0.00074295,1
-0.0047249,1.4096e-05,-0.00016629,-0.0002315,1
-0.0047585,0.0015641,0.00033581,-0.00040748,1
-0.0047364,-0.00098125,0.00021639,0.00027182,1
-0.0047167,-0.00052387,-0.00067502,0.00022825,1
-0.0047093,0.00091221,0.0002474,8.937e-05,1
-0.0046983,-2.4361e-05,0.00022809,0.0001313,1
-0.004685,0.00019619,0.00056372,0.00016137,1
-0.0047056,-0.00098302,-0.00029993,-0.00024519,1
-0.0047091,0.00092283,-0.00017065,-4.2566e-05,1
-0.0046982,-0.00092904,-0.0003415,0.00013037,1
-0.0047168,0.0014031,0.00019654,-0.00022125,1
-0.0047037,-0.0032482,-0.0010762,0.00015692,1
-0.0047009,0.0009157,-0.00033431,3.3927e-05,1
-0.0047053,-0.00018653,-0.00017291,-5.2773e-05,1
-0.004678,0.00027575,7.6095e-05,0.00032816,1
-0.0046576,0.00035351,0.00067681,0.00024478,1
-0.0046512,0.0013652,3.7485e-05,7.7597e-05,1
-0.0046565,-0.0024531,0.0003207,-6.411e-05,1
-0.0046631,0.001247,0.00046462,-7.8303e-05,1
-0.0046487,-0.00045715,-0.0010083,0.00017154,1
-0.004707,0.0012851,0.00055074,-0.00070244,1
-0.0047331,0.00024781,-0.00023225,-0.00031585,1
-0.0047113,-0.0028097,-0.00025706,0.00026007,1
-0.0047409,0.0016754,-0.00014657,-0.00035791,1
-0.0047267,5.4069e-05,-0.00018863,0.00017005,1
-0.004711,-0.0017793,-6.3987e-05,0.00019244,1
-0.0046817,0.0026665,0.00070496,0.00034366,1
-0.0047212,-0.00015102,0.0003968,-0.0004724,1
-0.0047103,-0.00089666,1.9632e-06,0.00013106,1
-0.0047354,0.0017699,0.00042733,-0.00030059,1
-0.0047013,-0.00040285,0.00013635,0.00040996,1
-0.0047492,-0.0011616,-0.00048829,-0.00057515,1
-0.0047381,0.00046384,0.00017172,0.00013334,1
-0.0046909,0.00011046,-0.0006144,0.00056418,1
-0.0046789,-0.00041486,0.00073607,0.00014504,1
-0.0046772,-0.0010392,-0.0012757,2.0079e-05,1
-0.004661,0.0011277,0.00077944,0.0001952,1
-0.0046533,0.0012519,0.00086808,9.2151e-05,1
-0.0046495,-0.0022203,-0.0011128,4.5364e-05,1
-0.0046464,0.00074557,0.00078108,3.7129e-05,1
-0.0046654,0.00021509,-0.00024271,-0.0002278,1
-0.0046509,0.00098894,0.00019852,0.0001738,1
-0.004655,-6.0051e-05,0.00078791,-4.8842e-05,1
-0.004644,-0.0014645,-0.0015133,0.00013171,1
-0.0046419,0.0001572,-0.00020363,2.519e-05,1
-0.004631,-9.9908e-05,-0.00071264,0.00013049,1
-0.0046442,0.0012719,0.00061469,-0.00015861,1
-0.0046806,0.00014915,0.0008969,-0.00043604,1
-0.0046945,0.00063416,0.00016405,-0.00016724,1
-0.004746,-0.0012862,-0.00031419,-0.00061686,1
-0.0047237,0.00073035,8.972e-05,0.0002673,1
-0.004717,-0.00056908,-8.7113e-06,8.0949e-05,1
-0.0046978,0.0010933,0.00038464,0.00023077,1
-0.0046879,-0.00041941,-0.00045551,0.00011871,1
-0.0046821,-0.0027375,-0.0005461,6.9823e-05,1
-0.0046878,0.0015108,-0.0002712,-6.9154e-05,1
-0.0047032,-0.0017104,-1.3452e-05,-0.00018431,1
-0.0047366,0.0016672,0.00076454,-0.00041314,1
-0.0047294,1.3822e-05,-0.00087683,8.4955e-05,1
-0.0047123,0.00069804,-0.00012456,0.00020427,1
-0.004687,-0.00048044,-0.00014455,0.00030386,1
-0.0046826,-0.00070219,-6.1945e-06,5.329e-05,1
-0.0046505,0.00012557,0.00022648,0.00038386,1
-0.004714,0.0011697,0.0012103,-0.00076175,1
-0.0046644,-0.0010447,-0.00036206,0.00059397,1
-0.0046896,0.0011233,-0.00041678,-0.00031197,1
-0.0046965,-0.00011278,4.4104e-05,-8.0784e-05,1
-0.0047036,-0.0017495,-0.00086701,-8.4935e-05,1
-0.0047386,0.0013989,0.00053456,-0.00041906,1
-0.0047461,-0.00025042,0.00044914,-9.0517e-05,1
-0.0047397,-0.00082445,-0.0011283,7.5773e-05,1
-0.0047279,0.00070899,0.00050227,0.00014184,1
-0.0047435,-5.1991e-05,0.00041835,-0.00018595,1
-0.0047247,-0.00037725,-0.00058043,0.00022488,1
-0.0047258,0.00081533,0.0013609,-1.2952e-05,1
-0.0046964,8.0067e-06,-0.00061746,0.00035216,1
-0.0047193,0.0010823,0.0012637,-0.00027424,1
-0.004705,-0.0022875,-0.0019568,0.00017035,1
-0.004678,0.0006476,0.00071796,0.00032565,1
-0.0046884,0.00010171,-0.0006812,-0.00012384,1
-0.0047023,0.0012747,0.00029768,-0.0001677,1
-0.0046972,-0.00093788,6.739e-05,6.0991e-05,1
-0.0046822,-0.00078992,0.00018675,0.0001809,1
-0.0046772,0.00062672,-0.00032747,5.9767e-05,1
-0.0046521,-0.00027096,0.00051345,0.0002993,1
-0.0046558,0.00039683,0.00012645,-4.3414e-05,1
-0.004651,0.00079099,6.6695e-05,5.7617e-05,1
-0.0046486,-0.0013015,-0.00070371,2.9161e-05,1
-0.0046637,-0.00060385,-0.00072014,-0.00018146,1
-0.004714,0.0010467,0.0010918,-0.00060184,1
-0.0047205,6.8443e-06,6.9008e-06,7.3498e-07,1
-0.0047405,0.0014439,0.00076691,-0.00023906,1
-0.0047465,-0.0006471,5.3818e-05,-7.2309e-05,1
-0.004762,0.001588,0.00097235,-0.00018532,1
-0.0046966,-0.0025744,-0.0016045,0.00078493,1
-0.0047134,0.0020096,0.0011828,-0.00020076,1
-0.0047103,-0.0010642,-0.00056229,3.6859e-05,1
-0.0046936,-0.00090664,-0.00073728,0.00019944,1
-0.0047178,0.0021145,0.0016824,-0.00029039,1
-0.0047228,-0.0021738,-0.0014073,-6.0613e-05,1
-0.004771,0.0026125,0.0013827,-0.00057296,1
-0.0047531,-0.0020713,-0.0014801,0.00021489,1
-0.004708,-0.0010136,-0.0013761,0.00054132,1
-0.0046826,0.00022948,0.00097594,0.00030481,1
-0.0046718,-0.00019172,0.00062627,0.00012834,1
-0.0046735,0.00048702,-0.00027447,-2.0497e-05,1
-0.0046952,0.0012211,0.00084686,-0.00026021,1
-0.0046947,0.00081018,-0.0007122,6.4045e-06,1
-0.0047335,0.00016451,0.0011639,-0.00046668,1
-0.0047162,-0.0010356,-0.00034239,0.00020738,1
-0.0047094,-0.001537,-0.0010454,8.249e-05,1
-0.0047117,0.00067273,0.0013065,-2.7913e-05,1
-0.0047151,0.00088601,-0.0013241,-4.0477e-05,1
-0.0046947,-0.00077,0.00014811,0.00024354,1
-0.004721,0.0011233,-0.00066884,-0.00031535,1
-0.0047355,-0.00048091,0.00098747,-0.00017489,1
-0.0047558,-0.0009688,-0.0008756,-0.00024334,1
-0.0047286,0.0011689,0.0016657,0.00032599,1
-0.0047078,-0.0010994,-0.00012477,0.00025048,1
-0.0047425,0.0010715,0.00030925,-0.00041551,1
-0.0047317,-0.0018122,-0.00092452,0.00012928,1
-0.0047235,0.0011641,-0.00026833,9.8147e-05,1
-0.004682,6.5352e-05,-0.00034616,0.00049791,1
-0.0047215,0.00062046,0.00054201,-0.000486,1
-0.0046733,-0.0010626,4.7405e-05,0.00056504,1
-0.0047144,0.00073968,0.00085386,-0.00049221,1
-0.0047346,0.001257,0.00040746,-0.00024605,1
-0.0047378,-0.001331,-0.00041069,-3.722e-05,1
-0.0046946,-2.2249e-05,-0.00039547,0.00051665,1
-0.0046542,-0.00030807,-0.00061251,0.00048194,1
-0.0046163,0.00010021,-0.00035308,0.00045693,1
-0.0046221,0.00064527,0.00044113,-6.9274e-05,1
-0.0047002,-0.00010759,0.00052673,-0.00093742,1
-0.0047077,-7.9101e-05,-0.000658,-8.9989e-05,1
-0.0047584,-0.00015194,0.0012527,-0.00061087,1
-0.0047256,2.371e-05,-0.00095907,0.00039977,1
-0.0046984,0.00076645,0.00034563,0.00032079,1
-0.0046745,0.00046029,-1.8e-05,0.00029568,1
-0.0046556,-0.0021324,-0.0010778,0.0002219,1
-0.0046852,0.0023565,0.0014476,-0.00035424,1
-0.0047071,-0.0012307,-0.00073669,-0.00026052,1
-0.0047435,0.0013012,0.00039879,-0.00044009,1
-0.0047635,-0.0014432,0.00017055,-0.00023956,1
-0.0047535,0.00066696,-0.00050232,0.00012094,1
-0.0047397,-0.0020486,-0.00080695,0.00016507,1
-0.0047078,0.0010962,-0.00034651,0.00038267,1
-0.0047109,-0.00049579,4.8146e-05,-3.7667e-05,1
-0.0047214,0.00017374,-0.00042066,-0.00012647,1
-0.0047263,0.00076705,0.0012418,-5.8683e-05,1
-0.0047491,0.00020353,0.00015357,-0.0002732,1
-0.0047493,-0.00018275,-0.00027443,-2.0844e-06,1
-0.0047566,-0.0023579,-0.00053749,-8.8203e-05,1
-0.0047463,0.00047722,9.0588e-05,0.00012269,1
-0.0047233,0.0020049,-8.077e-05,0.00027716,1
-0.0047208,0.00026686,1.7815e-05,3.0166e-05,1
-0.0046814,0.00067768,0.00027485,0.00047404,1
-0.0046991,-0.0017899,-0.00046329,-0.00021232,1
-0.0047374,0.00021244,-0.00022808,-0.00045907,1
-0.0048054,0.0014903,0.001764,-0.0008166,1
-0.0047858,-0.00096333,-0.0018911,0.00023399,1
-0.0048132,-0.00037525,0.0010977,-0.00033045,1
-0.0047567,-0.0012491,-0.00098169,0.00067656,1
-0.00471,0.00091282,0.00092296,0.00056271,1
-0.0046949,-0.000564,0.00098784,0.00018026,1
-0.0047148,0.001232,-0.001055,-0.00023915,1
-0.0047409,0.00098388,0.00087491,-0.00031269,1
-0.0047967,-0.0010819,0.00028648,-0.00067074,1
-0.004807,-7.1414e-05,-0.00048433,-0.00012389,1
-0.0047841,0.0003872,0.00030387,0.00027486,1
-0.004755,-0.0004324,-0.00016691,0.00034899,1
-0.0047016,-5.6354e-05,-0.00025364,0.00064104,1
-0.0047054,-0.00031164,-0.00026649,-4.5031e-05,1
-0.0046862,5.7844e-05,0.0011715,0.0002313,1
-0.0046915,0.00049701,-0.0007005,-6.4331e-05,1
-0.0046652,-0.00040863,0.00027644,0.00031628,1
-0.0046904,-0.00021041,-0.00016367,-0.0003014,1
-0.0047308,-0.00015054,-0.00029464,-0.00048663,1
-0.00476,0.00018216,-0.00031641,-0.00034773,1
-0.0047723,0.0013926,0.00014694,-0.00014866,1
-0.0047736,-0.00071082,-0.00071971,-1.603e-05,1
-0.0047379,-0.0018551,-0.00069717,0.00042934,1
-0.0047058,0.001838,0.0020511,0.00038343,1
-0.004691,-0.0007341,-0.0011742,0.0001786,1
-0.0046927,0.00032573,0.00025407,-2.0903e-05,1
-0.0047138,-0.00055168,0.0011005,-0.00025373,1
-0.0047693,0.00096583,-0.00016997,-0.00066439,1
-0.0047574,-0.0011853,-0.00064518,0.00014413,1
-0.0047638,0.00089609,-0.00048216,-7.6443e-05,1
-0.0047716,-0.0014103,-0.00035479,-9.3937e-05,1
-0.004743,0.0018214,0.00020798,0.00034059,1
-0.0047386,-0.00091051,-6.0939e-05,5.2263e-05,1
-0.0047507,0.00096058,0.00052899,-0.00014445,1
-0.0047269,-0.0010874,-0.00030874,0.00028479,1
-0.0047117,0.00082364,0.00013917,0.00018208,1
-0.0046949,0.00018678,0.00087405,0.00020213,1
-0.0046964,-0.0011622,-0.0014298,-1.89e-05,1
-0.0047099,-0.00023175,0.00047786,-0.00016336,1
-0.0047233,4.1519e-05,-0.000247,-0.00015891,1
-0.0047454,0.00048315,-0.00030992,-0.00026587,1
-0.0047227,0.00027028,-0.00048155,0.00027159,1
-0.0047193,-0.00011847,-0.00012926,4.1066e-05,1
-0.0047139,0.00012306,0.00039484,6.4593e-05,1
-0.0047165,-9.6432e-05,0.00059889,-3.1091e-05,1
-0.0047099,-0.00060725,-0.00035313,7.9746e-05,1
-0.0047284,0.00019023,0.00078324,-0.00022209,1
-0.0047438,0.00074143,0.00029097,-0.00018369,1
-0.0047339,-0.0010833,-0.00049226,0.00011869,1
-0.00471,-9.9056e-07,-0.0014399,0.00028776,1
-0.0046883,0.00027869,0.00026788,0.00026062,1
-0.0047625,0.00096271,0.0016051,-0.00088887,1
-0.004763,-2.035e-06,2.5937e-06,5.6821e-08,1
-0.0047948,0.000804,0.0015445,-0.00038383,1
-0.0047668,-0.00039623,-0.0011159,0.00033481,1
-0.0047182,-2.1346e-05,8.8002e-05,0.00058663,1
-0.0046913,-0.00066561,7.2698e-05,0.00032258,1
-0.0046689,-0.00019513,0.00029368,0.00026792,1
-0.0046627,0.00054831,5.4545e-05,7.4186e-05,1
-0.0046918,-0.00098065,-0.0015173,-0.00034626,1
-0.0047159,0.00098371,0.0017091,-0.00029024,1
-0.004706,-0.0017557,-0.0010179,0.00011764,1
-0.0047153,-0.00091847,-0.0012479,-0.00011185,1
-0.004694,0.0014974,0.0014344,0.00025483,1
-0.0046773,-0.00019367,-0.0015753,0.0002014,1
-0.004652,0.0010405,0.0011248,0.00030267,1
-0.0046599,0.00075111,-0.00016636,-9.6611e-05,1
-0.0046968,-0.00066805,0.0010202,-0.00043784,1
-0.0047013,-0.00031945,0.00015003,-5.4281e-05,1
-0.0047327,0.0010661,0.00017487,-0.00037896,1
-0.0047371,-0.00066483,0.00029531,-5.2444e-05,1
-0.0047679,0.00017787,-0.00014103,-0.00037081,1
-0.0047486,0.00018049,-0.00038305,0.00023319,1
-0.0047405,-0.00056676,-0.00085991,9.6794e-05,1
-0.0047265,-0.0013222,-0.00067488,0.00016746,1
-0.0047173,0.0011357,0.00090128,0.00011046,1
-0.0047381,0.0010994,0.0010708,-0.00025073,1
-0.004733,-0.0016706,-0.00018769,6.1925e-05,1
-0.0047613,0.001478,-0.00067346,-0.00034347,1
-0.0047571,-0.00049359,-0.000129,4.8924e-05,1
-0.0047113,0.00042069,0.00031573,0.00055172,1
-0.0046673,-0.00097331,9.3028e-05,0.00053345,1
-0.0046554,0.00048811,-0.00097152,0.00014128,1
-0.0046843,0.00026968,-2.958e-05,-0.0003466,1
-0.004698,-0.00022749,0.0004588,-0.00016553,1
-0.0047093,-0.0016092,-0.00050175,-0.00013495,1
-0.0047262,0.0016864,0.0011596,-0.00020227,1
-0.0047184,0.00049891,0.00020518,9.2756e-05,1
-0.0047125,-0.00075016,-0.00011081,7.1558e-05,1
-0.0047188,-0.000166,0.00045156,-7.5634e-05,1
-0.0046865,0.0017166,-0.0007019,0.00038667,1
-0.0047148,-0.0016476,-4.1968e-06,-0.00033793,1
-0.004712,0.00011294,-0.00030533,3.3598e-05,1
-0.004698,0.00014039,-8.1764e-05,0.00017064,1
-0.0047454,0.00051367,0.0010226,-0.00056025,1
-0.0047514,-0.0013647,-0.00080842,-7.2205e-05,1
-0.0047504,0.0011132,0.00011124,1.2362e-05,1
-0.004767,-0.0010132,0.00013116,-0.00019696,1
-0.0047475,-0.00055343,-0.0016703,0.00023481,1
-0.0047211,0.0011022,0.0013275,0.00031633,1
-0.0047015,-0.00097328,-0.00067803,0.00023499,1
-0.0047161,0.00028757,0.001415,-0.00017411,1
-0.004705,0.00012327,-0.00024169,0.00013508,1
-0.0047207,0.0013065,0.00025592,-0.00018639,1
