146,0.39258,14.63,-46.738,-3.7814,0.0276,15.353,138,145,-993,1,214.2,2398.5,2184.6,14.3,235.71,250.01
147,0.37591,14.61,-42.686,-4.2828,0.012457,17.348,138,155,-993,1,213.61,2035.5,1822.2,18.343,300.96,319.3
148,0.004083,14.85,-101.18,-0.0048935,0.062187,0.069374,244,0,-969,0,220.54,10459,10238,0.0038912,0.00868,0.0048367
149,0.0028783,14.849,-101.19,0.00043841,0.054446,0.048812,244,0,-969,0,220.48,10460,10239,0.0029645,0.005347,0.0023828
150,0.35132,14.587,-38.127,-4.8135,0.013665,19.482,138,166,-993,1,212.89,1666.5,1453.8,23.17,379.54,402.71
151,0.31318,14.547,-33.026,-5.377,0.0083102,21.823,138,175,-994,1,211.7,1302.3,1090.8,28.912,476.25,505.16
152,0.25524,14.5,-27.34,-6.021,-0.013876,24.296,136,183,-993,1,210.31,957.75,747.57,36.252,590.31,626.56
153,0.19,14.467,-21.021,-6.6785,-0.0018633,26.928,136,190,-994,1,209.33,651.15,441.9,44.602,725.11,769.72
154,0.13358,14.444,-14.023,-7.3679,-0.014044,29.667,134,195,-994,1,208.64,405.27,196.67,54.287,880.12,934.41
155,0.080205,14.421,-6.3247,-8.0765,-0.020063,32.546,133,198,-994,1,207.96,247.96,40.008,65.23,1059.2,1124.5
156,0.023021,14.403,2.0924,-8.8082,-0.024865,35.445,131,198,-995,1,207.46,211.84,4.3785,77.584,1256.4,1333.9
157,-0.043393,14.393,11.224,-9.5164,-0.039996,38.312,129,195,-995,1,207.17,333.15,125.99,90.564,1467.8,1558.3
158,-0.12138,14.39,21.039,-10.186,-0.017442,41,127,188,-995,1,207.08,649.7,442.65,103.75,1681,1784.7
159,-1.0852,-0.62546,-112.86,-0.22626,0.18741,0.064551,-5,26,-1004,2,1.5688,12737,12737,0.086317,0.039288,0.055363
160,-0.2037,14.397,31.463,-10.758,-0.026568,43.3,126,177,-996,1,207.31,1197.2,989.94,115.73,1874.9,1990.6
161,0.0035764,14.848,-101.18,-0.0079649,0.05856,0.057848,244,0,-970,0,220.46,10458,10238,0.0034928,0.0067757,0.0034099
162,-0.28535,14.412,42.401,-11.227,-0.039831,45.184,124,161,-997,1,207.8,2005.6,1797.9,126.06,2041.6,2167.7
163,-0.35029,14.443,53.745,-11.54,-0.020925,46.531,124,142,-997,1,208.72,3097.1,2888.7,133.16,2165.1,2298.3
164,-0.40351,14.485,65.345,-11.719,-0.0049724,47.23,123,120,-997,1,209.98,4479.8,4270.2,137.33,2230.6,2368
165,-0.4399,14.536,77.021,-11.672,-0.0062991,47.138,124,96,-997,1,211.5,6143.5,5932.4,136.24,2222,2358.2
166,-0.45895,14.589,88.559,-11.414,0.017249,46.135,127,70,-996,1,213.06,8055.6,7842.9,130.27,2128.5,2258.7
167,-0.47179,14.637,99.721,-10.923,0.039439,44.141,130,45,-996,1,214.47,10159,9944.5,119.32,1948.5,2067.8
168,-0.4767,14.687,110.26,-10.18,0.051539,41.139,135,23,-994,1,215.94,12372,12157,103.64,1692.4,1796.1
169,-0.4726,14.743,119.86,-8.8497,0.13889,35.631,243,0,-969,1,217.58,14583,14366,78.336,1269.6,1347.9
170,-1.1448,-0.59671,-112.85,-0.20779,0.12188,0.031181,-6,26,-1002,2,1.6665,12735,12736,0.05803,0.015827,0.044147
171,-0.46009,14.787,127.07,-5.8627,0.081298,23.788,244,0,-970,1,218.88,16365,16147,34.377,565.88,600.24
172,-0.43336,14.81,131.39,-2.9379,0.060134,12.155,244,0,-970,1,219.51,17481,17262,8.6351,147.75,156.37
173,0.0066723,14.86,-101.17,0.00592,0.066491,0.066391,244,0,-969,0,220.82,10456,10235,0.0044561,0.0088288,0.0044428
174,-0.39396,14.825,132.83,-0.033717,0.066581,0.62131,244,0,-969,1,219.95,17864,17644,0.00557,0.39046,0.38716
175,-0.33413,14.857,132.85,0.11112,0.093921,0.086025,244,0,-969,1,220.83,17869,17648,0.021169,0.016221,0.019749
176,-0.27366,14.897,132.85,0.11053,0.07377,0.080718,244,0,-969,1,222.01,17872,17650,0.01766,0.011957,0.018733
177,-0.21345,14.939,132.86,0.10577,0.078199,0.07555,244,0,-969,1,223.21,17874,17651,0.017302,0.011823,0.016894
178,-0.15593,14.976,132.87,0.090944,0.074162,0.078227,244,0,-969,1,224.29,17877,17653,0.013771,0.011619,0.01439
179,-0.098273,15.005,132.88,0.09124,0.076891,0.093779,244,0,-969,1,225.15,17882,17657,0.014237,0.014707,0.017119
180,-0.044201,15.026,132.9,0.098365,0.070829,0.071503,244,0,-969,1,225.79,17887,17661,0.014692,0.010129,0.014788
181,-1.213,-0.58012,-112.85,-0.26146,0.13089,0.033488,-3,26,-1001,2,1.8078,12735,12736,0.085492,0.018253,0.069481
182,0.0016567,15.044,131.1,0.11019,0.080978,0.088214,244,0,-969,1,226.33,17413,17186,0.018699,0.014339,0.019923
183,0.038544,15.062,131.12,0.10285,0.089683,0.098593,244,0,-970,1,226.85,17419,17193,0.01862,0.017764,0.020298
184,0.071643,15.077,131.15,0.093782,0.089076,0.08139,244,0,-969,1,227.31,17426,17199,0.01673,0.014559,0.015419
